dataset_name,fold,fit_time,score_time,accuracy,balanced_accuracy,precision,recall,roc_auc,average_precision,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,seed,freq,size,noise
simulated_seed3_freq025_size1000_noise50_dataset,2,388.30112171173096,0.10982394218444824,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,2,1,0.8,,3,25,1000,50
simulated_seed3_freq025_size1000_noise50_dataset,3,385.6730422973633,0.2942821979522705,0.99375,0.99375,0.9876543209876543,1.0,1.0,1.0,500,2,1,,10.0,3,25,1000,50
simulated_seed3_freq025_size1000_noise50_dataset,4,385.0254065990448,0.23749041557312012,0.99375,0.99375,0.9876543209876543,1.0,1.0,0.9999999999999998,200,2,1,,20.0,3,25,1000,50
simulated_seed3_freq025_size1000_noise60_dataset,0,387.618887424469,0.06400036811828613,0.98125,0.98125,0.9873417721518988,0.975,0.999453125,0.9993806441031182,200,2,1,,20.0,3,25,1000,60
simulated_seed3_freq025_size1000_noise60_dataset,1,386.78999423980713,0.07294702529907227,0.99375,0.99375,0.9876543209876543,1.0,0.9995312500000001,0.9995312011642443,200,2,1,,20.0,3,25,1000,60
simulated_seed3_freq025_size1000_noise60_dataset,2,385.62216806411743,0.2910642623901367,0.9875,0.9875,0.975609756097561,1.0,0.999375,0.9993806441031183,500,10,1,0.8,20.0,3,25,1000,60
simulated_seed3_freq025_size1000_noise60_dataset,3,388.5524516105652,0.08355498313903809,0.99375,0.99375,1.0,0.9875,1.0,1.0,500,2,1,,10.0,3,25,1000,60
simulated_seed3_freq025_size1000_noise60_dataset,4,385.9409124851227,0.1037755012512207,0.9875,0.9875,0.9875,0.9875,0.9998437499999999,0.9998456790123456,200,2,1,,20.0,3,25,1000,60
simulated_seed3_freq025_size1000_noise70_dataset,0,390.02739691734314,0.0813133716583252,0.93125,0.9312499999999999,0.948051948051948,0.9125,0.97703125,0.9774105617656832,200,2,1,,20.0,3,25,1000,70
simulated_seed3_freq025_size1000_noise70_dataset,1,389.28501319885254,0.15317010879516602,0.925,0.925,0.8777777777777778,0.9875,0.98953125,0.9892167908649666,200,2,1,,20.0,3,25,1000,70
simulated_seed3_freq025_size1000_noise70_dataset,2,390.47828245162964,0.10915446281433105,0.975,0.975,0.975,0.975,0.9990625000000001,0.9990813229476742,200,2,1,,20.0,3,25,1000,70
simulated_seed3_freq025_size1000_noise70_dataset,3,390.5367705821991,0.12834548950195312,0.91875,0.91875,0.8941176470588236,0.95,0.99140625,0.9919772728888689,500,2,1,0.8,,3,25,1000,70
simulated_seed3_freq025_size1000_noise70_dataset,4,389.525625705719,0.09863924980163574,0.95625,0.95625,0.9620253164556962,0.95,0.9903124999999999,0.9917977374377211,200,2,1,,20.0,3,25,1000,70
simulated_seed3_freq025_size1000_noise80_dataset,0,385.9742066860199,0.0924217700958252,0.95625,0.95625,0.974025974025974,0.9375,0.9938281250000001,0.9936872605090515,500,2,1,0.8,,3,25,1000,80
simulated_seed3_freq025_size1000_noise80_dataset,1,379.3754243850708,0.2696833610534668,0.9625,0.9625,0.9625,0.9625,0.98953125,0.9877896680533469,100,5,1,0.8,,3,25,1000,80
simulated_seed3_freq025_size1000_noise80_dataset,2,382.44098138809204,0.12479996681213379,0.9625,0.9625,0.9404761904761905,0.9875,0.9962500000000001,0.9961062289021557,200,2,1,,20.0,3,25,1000,80
simulated_seed3_freq025_size1000_noise80_dataset,3,385.54696702957153,0.0686793327331543,0.9875,0.9875,1.0,0.975,0.998359375,0.9984273130808708,200,2,1,,20.0,3,25,1000,80
simulated_seed3_freq025_size1000_noise80_dataset,4,383.55197834968567,0.09186434745788574,0.93125,0.93125,0.9058823529411765,0.9625,0.9807812499999999,0.9791997098448586,200,2,1,,20.0,3,25,1000,80
simulated_seed3_freq050_size1000_noise5_dataset,0,388.01711988449097,0.5356559753417969,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,5
simulated_seed3_freq050_size1000_noise5_dataset,1,390.0655632019043,0.2885737419128418,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,5
simulated_seed3_freq050_size1000_noise5_dataset,2,390.66172337532043,0.08252620697021484,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,5
simulated_seed3_freq050_size1000_noise5_dataset,3,390.0960445404053,0.2470076084136963,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,5
simulated_seed3_freq050_size1000_noise5_dataset,4,389.6415891647339,0.39609599113464355,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,5
simulated_seed3_freq050_size1000_noise25_dataset,0,381.54278469085693,0.8796923160552979,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,25
simulated_seed3_freq050_size1000_noise25_dataset,1,383.4554536342621,0.10833430290222168,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,25
simulated_seed3_freq050_size1000_noise25_dataset,2,383.8236289024353,0.10942721366882324,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,25
simulated_seed3_freq050_size1000_noise25_dataset,3,382.536673784256,0.27291274070739746,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,25
simulated_seed3_freq050_size1000_noise25_dataset,4,381.57600259780884,0.7006213665008545,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,25
simulated_seed3_freq050_size1000_noise50_dataset,0,382.01317286491394,0.15582489967346191,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,50
simulated_seed3_freq050_size1000_noise50_dataset,1,382.68472599983215,0.07956981658935547,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,50
simulated_seed3_freq050_size1000_noise50_dataset,2,377.42955899238586,1.0887439250946045,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,50
simulated_seed3_freq050_size1000_noise50_dataset,3,382.32944774627686,0.1063988208770752,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,50
simulated_seed3_freq050_size1000_noise50_dataset,4,381.7453565597534,0.22751569747924805,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,50
simulated_seed3_freq050_size1000_noise60_dataset,0,390.2347593307495,0.0536651611328125,0.99375,0.99375,1.0,0.9875,1.0,1.0,200,2,1,,20.0,3,50,1000,60
simulated_seed3_freq050_size1000_noise60_dataset,1,386.8630781173706,0.776947021484375,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,60
simulated_seed3_freq050_size1000_noise60_dataset,2,389.21136593818665,0.10129904747009277,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,60
simulated_seed3_freq050_size1000_noise60_dataset,3,386.75253033638,0.8171348571777344,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,60
simulated_seed3_freq050_size1000_noise60_dataset,4,388.731481552124,0.2634422779083252,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,1000,60
simulated_seed3_freq050_size1000_noise70_dataset,0,380.08722734451294,0.0532984733581543,0.9875,0.9875,0.9875,0.9875,0.99984375,0.9998456790123457,200,5,1,0.8,,3,50,1000,70
simulated_seed3_freq050_size1000_noise70_dataset,1,375.0368616580963,0.353731632232666,0.975,0.9750000000000001,0.9634146341463414,0.9875,0.9990625,0.9991279069767438,200,5,1,0.8,,3,50,1000,70
simulated_seed3_freq050_size1000_noise70_dataset,2,374.03333377838135,0.9646413326263428,0.99375,0.99375,0.9876543209876543,1.0,0.9996875000000001,0.9996894290123456,500,2,1,0.8,,3,50,1000,70
simulated_seed3_freq050_size1000_noise70_dataset,3,377.22445011138916,0.08032894134521484,0.975,0.9750000000000001,0.9634146341463414,0.9875,0.99875,0.9988192650014356,200,5,5,0.8,10.0,3,50,1000,70
simulated_seed3_freq050_size1000_noise70_dataset,4,379.3329198360443,0.10030698776245117,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,3,50,1000,70
simulated_seed3_freq050_size1000_noise80_dataset,0,385.41838908195496,0.057173728942871094,0.98125,0.98125,0.963855421686747,1.0,1.0,0.9999999999999998,200,2,1,,20.0,3,50,1000,80
simulated_seed3_freq050_size1000_noise80_dataset,1,384.78619408607483,0.0814809799194336,0.98125,0.98125,1.0,0.9625,0.99828125,0.9984890109890109,200,2,1,,20.0,3,50,1000,80
simulated_seed3_freq050_size1000_noise80_dataset,2,385.1736686229706,0.0728597640991211,0.99375,0.99375,0.9876543209876543,1.0,0.9996875000000001,0.9996894290123456,200,2,1,,10.0,3,50,1000,80
simulated_seed3_freq050_size1000_noise80_dataset,3,381.8096318244934,0.4476804733276367,0.99375,0.99375,0.9876543209876543,1.0,1.0,0.9999999999999998,200,2,1,,20.0,3,50,1000,80
simulated_seed3_freq050_size1000_noise80_dataset,4,383.3753445148468,0.16704106330871582,0.99375,0.99375,0.9876543209876543,1.0,0.9996875,0.9996894290123455,200,2,1,,20.0,3,50,1000,80
simulated_seed3_freq010_size50_noise5_dataset,0,266.798136472702,0.31508541107177734,0.25,0.25,0.25,0.25,0.375,0.4928571428571429,500,2,1,0.8,,3,10,50,5
simulated_seed3_freq010_size50_noise5_dataset,1,268.0364718437195,0.06187844276428223,0.625,0.625,1.0,0.25,0.875,0.9166666666666666,200,2,1,,20.0,3,10,50,5
simulated_seed3_freq010_size50_noise5_dataset,2,264.12671542167664,0.2371962070465088,0.5,0.5,0.0,0.0,0.5625,0.5666666666666667,100,5,1,0.8,10.0,3,10,50,5
simulated_seed3_freq010_size50_noise5_dataset,3,268.1044952869415,0.07579779624938965,0.625,0.625,1.0,0.25,0.8125,0.8041666666666667,500,2,1,,10.0,3,10,50,5
simulated_seed3_freq010_size50_noise5_dataset,4,266.2619915008545,0.09713149070739746,0.625,0.625,0.5714285714285714,1.0,0.625,0.7678571428571428,100,10,10,,,3,10,50,5
simulated_seed3_freq010_size50_noise25_dataset,0,270.0913417339325,0.07314753532409668,0.25,0.25,0.25,0.25,0.25,0.4303571428571429,500,2,1,,10.0,3,10,50,25
simulated_seed3_freq010_size50_noise25_dataset,1,268.2946650981903,0.1032721996307373,0.25,0.25,0.25,0.25,0.25,0.4333333333333333,500,5,10,,20.0,3,10,50,25
simulated_seed3_freq010_size50_noise25_dataset,2,269.85581398010254,0.06387996673583984,0.375,0.375,0.3333333333333333,0.25,0.1875,0.4154761904761905,200,5,1,0.8,,3,10,50,25
simulated_seed3_freq010_size50_noise25_dataset,3,264.0841100215912,0.1604912281036377,0.375,0.375,0.4,0.5,0.375,0.47619047619047616,100,10,10,,,3,10,50,25
simulated_seed3_freq010_size50_noise25_dataset,4,269.39421463012695,0.15783166885375977,0.375,0.375,0.3333333333333333,0.25,0.3125,0.4511904761904762,500,5,10,,20.0,3,10,50,25
simulated_seed3_freq010_size50_noise50_dataset,0,264.9891221523285,0.13053226470947266,0.375,0.375,0.42857142857142855,0.75,0.0,0.3654761904761905,200,2,10,,,3,10,50,50
simulated_seed3_freq010_size50_noise50_dataset,1,270.6107773780823,0.08868908882141113,0.125,0.125,0.0,0.0,0.0625,0.37797619047619047,500,5,10,,20.0,3,10,50,50
simulated_seed3_freq010_size50_noise50_dataset,2,270.1764409542084,0.1152198314666748,0.25,0.25,0.25,0.25,0.25,0.5654761904761905,500,2,1,0.8,,3,10,50,50
simulated_seed3_freq010_size50_noise50_dataset,3,270.8612883090973,0.07124543190002441,0.125,0.125,0.2,0.25,0.25,0.5654761904761905,500,5,10,,20.0,3,10,50,50
simulated_seed3_freq010_size50_noise50_dataset,4,268.8229076862335,0.09140896797180176,0.125,0.125,0.2,0.25,0.0625,0.37797619047619047,100,5,1,0.8,10.0,3,10,50,50
simulated_seed3_freq010_size50_noise60_dataset,0,266.17348289489746,0.1757516860961914,0.5,0.5,0.5,0.25,0.25,0.5654761904761905,500,5,10,,20.0,3,10,50,60
simulated_seed3_freq010_size50_noise60_dataset,1,271.05601239204407,0.07335948944091797,0.125,0.125,0.2,0.25,0.0,0.3654761904761905,500,5,10,,20.0,3,10,50,60
simulated_seed3_freq010_size50_noise60_dataset,2,270.9475214481354,0.08735346794128418,0.125,0.125,0.2,0.25,0.125,0.3988095238095238,500,5,10,,20.0,3,10,50,60
simulated_seed3_freq010_size50_noise60_dataset,3,270.30529975891113,0.12443733215332031,0.375,0.375,0.0,0.0,0.625,0.6220238095238095,500,5,10,,20.0,3,10,50,60
simulated_seed3_freq010_size50_noise60_dataset,4,269.8941819667816,0.14139533042907715,0.375,0.375,0.4,0.5,0.375,0.6,500,5,10,,20.0,3,10,50,60
simulated_seed3_freq010_size50_noise70_dataset,0,268.65805983543396,0.153367280960083,0.5,0.5,0.5,0.25,0.25,0.4571428571428572,500,5,10,,20.0,3,10,50,70
simulated_seed3_freq010_size50_noise70_dataset,1,268.91799783706665,0.05464482307434082,0.5,0.5,0.5,0.75,0.375,0.5,200,2,10,,,3,10,50,70
simulated_seed3_freq010_size50_noise70_dataset,2,269.29043459892273,0.07112288475036621,0.375,0.375,0.4,0.5,0.25,0.4333333333333333,500,5,10,,20.0,3,10,50,70
simulated_seed3_freq010_size50_noise70_dataset,3,267.9480676651001,0.08797168731689453,0.625,0.625,0.6666666666666666,0.5,0.5,0.5666666666666667,200,2,10,,,3,10,50,70
simulated_seed3_freq010_size50_noise70_dataset,4,268.361918926239,0.19862866401672363,0.625,0.625,0.6,0.75,0.75,0.875,200,2,10,,,3,10,50,70
simulated_seed3_freq010_size50_noise80_dataset,0,270.02808380126953,0.07247424125671387,0.375,0.375,0.42857142857142855,0.75,0.625,0.7291666666666666,100,10,5,,,3,10,50,80
simulated_seed3_freq010_size50_noise80_dataset,1,271.3712205886841,0.08257198333740234,0.125,0.125,0.0,0.0,0.0,0.3654761904761905,500,5,10,,20.0,3,10,50,80
simulated_seed3_freq010_size50_noise80_dataset,2,271.3005244731903,0.06243705749511719,0.375,0.375,0.3333333333333333,0.25,0.25,0.4571428571428572,200,2,10,,,3,10,50,80
simulated_seed3_freq010_size50_noise80_dataset,3,267.42534947395325,0.12257885932922363,0.25,0.25,0.3333333333333333,0.5,0.5,0.7321428571428572,200,2,10,,,3,10,50,80
simulated_seed3_freq010_size50_noise80_dataset,4,264.58949613571167,0.12953448295593262,0.125,0.125,0.0,0.0,0.0625,0.37797619047619047,200,2,10,,,3,10,50,80
simulated_seed3_freq025_size50_noise5_dataset,0,268.04957485198975,0.06971955299377441,0.875,0.875,1.0,0.75,1.0,1.0,100,10,5,,,3,25,50,5
simulated_seed3_freq025_size50_noise5_dataset,1,268.1869475841522,0.05142474174499512,0.625,0.625,0.6666666666666666,0.5,0.8125,0.8041666666666667,200,5,5,0.8,10.0,3,25,50,5
simulated_seed3_freq025_size50_noise5_dataset,2,268.3625864982605,0.05245041847229004,0.5,0.5,0.5,0.75,0.4375,0.6178571428571429,200,5,1,0.8,,3,25,50,5
simulated_seed3_freq025_size50_noise5_dataset,3,267.0141475200653,0.13896393775939941,0.625,0.625,0.5714285714285714,1.0,1.0,1.0,100,2,5,0.8,20.0,3,25,50,5
simulated_seed3_freq025_size50_noise5_dataset,4,259.6897122859955,0.0735774040222168,0.875,0.875,1.0,0.75,1.0,1.0,100,10,5,,,3,25,50,5
simulated_seed3_freq025_size50_noise25_dataset,0,267.44470739364624,0.06346344947814941,0.75,0.75,1.0,0.5,1.0,1.0,100,2,5,0.8,20.0,3,25,50,25
simulated_seed3_freq025_size50_noise25_dataset,1,268.1045141220093,0.09107589721679688,0.875,0.875,0.8,1.0,0.9375,0.95,500,5,10,,20.0,3,25,50,25
simulated_seed3_freq025_size50_noise25_dataset,2,263.89679741859436,0.05250811576843262,0.75,0.75,0.6666666666666666,1.0,0.8125,0.8541666666666666,100,2,5,0.8,20.0,3,25,50,25
simulated_seed3_freq025_size50_noise25_dataset,3,265.281973361969,0.10847043991088867,1.0,1.0,1.0,1.0,1.0,1.0,100,10,5,,,3,25,50,25
simulated_seed3_freq025_size50_noise25_dataset,4,268.3581042289734,0.0775301456451416,0.625,0.625,0.6,0.75,0.5625,0.5666666666666667,500,10,5,0.8,10.0,3,25,50,25
simulated_seed3_freq025_size50_noise50_dataset,0,267.2336177825928,0.14551067352294922,0.625,0.625,0.6,0.75,0.5,0.5428571428571428,500,5,10,,20.0,3,25,50,50
simulated_seed3_freq025_size50_noise50_dataset,1,269.2862319946289,0.08561491966247559,0.5,0.5,0.5,0.5,0.5625,0.75,500,5,10,,20.0,3,25,50,50
simulated_seed3_freq025_size50_noise50_dataset,2,268.7570331096649,0.11337685585021973,0.75,0.75,0.75,0.75,0.8125,0.8928571428571428,500,5,10,,20.0,3,25,50,50
simulated_seed3_freq025_size50_noise50_dataset,3,269.0163278579712,0.05846858024597168,0.625,0.625,0.6666666666666666,0.5,0.5,0.5595238095238095,200,10,5,,,3,25,50,50
simulated_seed3_freq025_size50_noise50_dataset,4,261.77570724487305,0.09157490730285645,0.625,0.625,0.6666666666666666,0.5,0.5625,0.5845238095238094,100,10,5,,,3,25,50,50
simulated_seed3_freq025_size50_noise60_dataset,0,270.10315704345703,0.05715203285217285,0.5,0.5,0.5,0.25,0.4375,0.625,200,2,10,,,3,25,50,60
simulated_seed3_freq025_size50_noise60_dataset,1,264.0199327468872,0.1894240379333496,0.75,0.75,0.75,0.75,0.6875,0.8125,200,2,10,,,3,25,50,60
simulated_seed3_freq025_size50_noise60_dataset,2,268.5932912826538,0.3410360813140869,0.5,0.5,0.5,1.0,0.5,0.5428571428571428,100,2,5,0.8,20.0,3,25,50,60
simulated_seed3_freq025_size50_noise60_dataset,3,270.32567262649536,0.07537150382995605,0.5,0.5,0.5,1.0,0.3125,0.475,500,5,10,,20.0,3,25,50,60
simulated_seed3_freq025_size50_noise60_dataset,4,268.63357067108154,0.14798951148986816,0.375,0.375,0.0,0.0,0.4375,0.525,500,10,5,0.8,10.0,3,25,50,60
simulated_seed3_freq025_size50_noise70_dataset,0,271.52251052856445,0.04842329025268555,0.5,0.5,0.5,0.5,0.4375,0.625,100,10,10,,,3,25,50,70
simulated_seed3_freq025_size50_noise70_dataset,1,271.6484229564667,0.055233001708984375,0.625,0.625,1.0,0.25,0.5,0.6428571428571428,200,2,10,,,3,25,50,70
simulated_seed3_freq025_size50_noise70_dataset,2,271.1211795806885,0.12276434898376465,0.5,0.5,0.5,1.0,0.125,0.3946428571428572,200,2,10,,,3,25,50,70
simulated_seed3_freq025_size50_noise70_dataset,3,267.65099334716797,0.14461851119995117,0.375,0.375,0.3333333333333333,0.25,0.3125,0.475,200,2,10,,,3,25,50,70
simulated_seed3_freq025_size50_noise70_dataset,4,269.07851219177246,0.09779930114746094,0.375,0.375,0.3333333333333333,0.25,0.25,0.5654761904761905,100,10,10,,,3,25,50,70
simulated_seed3_freq025_size50_noise80_dataset,0,267.6719694137573,0.0844876766204834,0.625,0.625,0.6666666666666666,0.5,0.5,0.5595238095238095,200,2,10,,,3,25,50,80
simulated_seed3_freq025_size50_noise80_dataset,1,269.3654696941376,0.0759725570678711,0.25,0.25,0.3333333333333333,0.5,0.125,0.3988095238095238,500,10,5,0.8,10.0,3,25,50,80
simulated_seed3_freq025_size50_noise80_dataset,2,269.2362952232361,0.05786561965942383,0.375,0.375,0.0,0.0,0.3125,0.4511904761904762,200,2,10,,,3,25,50,80
simulated_seed3_freq025_size50_noise80_dataset,3,267.9057216644287,0.13971471786499023,0.25,0.25,0.25,0.25,0.125,0.3946428571428572,200,2,10,,,3,25,50,80
simulated_seed3_freq025_size50_noise80_dataset,4,262.16117691993713,0.09992289543151855,0.5,0.5,0.5,0.5,0.25,0.44047619047619047,200,2,10,,,3,25,50,80
simulated_seed3_freq050_size50_noise5_dataset,0,266.84034967422485,0.156050443649292,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,5
simulated_seed3_freq050_size50_noise5_dataset,1,266.8691654205322,0.15637874603271484,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,5
simulated_seed3_freq050_size50_noise5_dataset,2,267.16595101356506,0.055902957916259766,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,5
simulated_seed3_freq050_size50_noise5_dataset,3,264.3165924549103,0.2567787170410156,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,5
simulated_seed3_freq050_size50_noise5_dataset,4,267.2325208187103,0.04820394515991211,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,5
simulated_seed3_freq050_size50_noise25_dataset,0,263.391562461853,0.13535380363464355,0.875,0.875,0.8,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,25
simulated_seed3_freq050_size50_noise25_dataset,1,266.2713303565979,0.11891341209411621,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,25
simulated_seed3_freq050_size50_noise25_dataset,2,258.63087463378906,0.24179911613464355,1.0,1.0,1.0,1.0,1.0,1.0,500,10,5,0.8,10.0,3,50,50,25
simulated_seed3_freq050_size50_noise25_dataset,3,266.3400990962982,0.09407711029052734,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,50,25
simulated_seed3_freq050_size50_noise25_dataset,4,267.44744873046875,0.07204842567443848,1.0,1.0,1.0,1.0,1.0,1.0,500,10,5,0.8,10.0,3,50,50,25
simulated_seed3_freq050_size50_noise50_dataset,0,270.99975180625916,0.08949947357177734,0.75,0.75,1.0,0.5,0.9375,0.95,500,10,5,0.8,10.0,3,50,50,50
simulated_seed3_freq050_size50_noise50_dataset,1,269.741575717926,0.10020971298217773,0.625,0.625,1.0,0.25,0.75,0.8166666666666667,200,10,5,,,3,50,50,50
simulated_seed3_freq050_size50_noise50_dataset,2,271.1027536392212,0.048610687255859375,0.625,0.625,0.5714285714285714,1.0,0.625,0.7678571428571428,200,5,5,0.8,10.0,3,50,50,50
simulated_seed3_freq050_size50_noise50_dataset,3,268.7672791481018,0.11292123794555664,0.875,0.875,0.8,1.0,0.9375,0.95,200,2,10,,,3,50,50,50
simulated_seed3_freq050_size50_noise50_dataset,4,270.6486430168152,0.12787866592407227,0.375,0.375,0.4,0.5,0.5,0.6666666666666666,500,2,1,0.8,,3,50,50,50
simulated_seed3_freq050_size50_noise60_dataset,0,269.28832483291626,0.06390786170959473,0.25,0.25,0.25,0.25,0.25,0.4571428571428572,200,5,5,0.8,10.0,3,50,50,60
simulated_seed3_freq050_size50_noise60_dataset,1,269.4764668941498,0.07169866561889648,0.625,0.625,0.6,0.75,0.5625,0.6678571428571428,500,5,10,,20.0,3,50,50,60
simulated_seed3_freq050_size50_noise60_dataset,2,268.0461456775665,0.2570648193359375,0.75,0.75,1.0,0.5,0.625,0.7678571428571428,500,5,10,,20.0,3,50,50,60
simulated_seed3_freq050_size50_noise60_dataset,3,269.0048921108246,0.11419153213500977,0.25,0.25,0.3333333333333333,0.5,0.25,0.44047619047619047,500,10,5,0.8,10.0,3,50,50,60
simulated_seed3_freq050_size50_noise60_dataset,4,268.67466044425964,0.09807562828063965,0.5,0.5,0.5,0.25,0.5625,0.6916666666666667,200,10,5,,,3,50,50,60
simulated_seed3_freq050_size50_noise70_dataset,0,266.4202263355255,0.1846601963043213,0.25,0.25,0.25,0.25,0.0625,0.37797619047619047,100,10,5,,,3,50,50,70
simulated_seed3_freq050_size50_noise70_dataset,1,270.42754101753235,0.04808759689331055,0.125,0.125,0.0,0.0,0.0625,0.37797619047619047,200,10,5,,,3,50,50,70
simulated_seed3_freq050_size50_noise70_dataset,2,267.3162157535553,0.07028579711914062,0.375,0.375,0.42857142857142855,0.75,0.375,0.48333333333333334,100,2,5,0.8,20.0,3,50,50,70
simulated_seed3_freq050_size50_noise70_dataset,3,269.41755771636963,0.18386292457580566,0.375,0.375,0.0,0.0,0.25,0.4303571428571429,500,5,10,,20.0,3,50,50,70
simulated_seed3_freq050_size50_noise70_dataset,4,267.8236892223358,0.06261539459228516,0.5,0.5,0.5,0.5,0.375,0.48333333333333334,100,2,5,0.8,20.0,3,50,50,70
simulated_seed3_freq050_size50_noise80_dataset,0,269.3748428821564,0.0557103157043457,0.375,0.375,0.4,0.5,0.25,0.4303571428571429,200,2,10,,,3,50,50,80
simulated_seed3_freq050_size50_noise80_dataset,1,269.6354341506958,0.07803225517272949,0.25,0.25,0.25,0.25,0.375,0.6,500,5,10,,20.0,3,50,50,80
simulated_seed3_freq050_size50_noise80_dataset,2,267.1359398365021,0.11856293678283691,0.375,0.375,0.0,0.0,0.125,0.3988095238095238,200,2,10,,,3,50,50,80
simulated_seed3_freq050_size50_noise80_dataset,3,267.56561303138733,0.18655920028686523,0.125,0.125,0.0,0.0,0.125,0.3946428571428572,200,2,10,,,3,50,50,80
simulated_seed3_freq050_size50_noise80_dataset,4,268.0467941761017,0.2619462013244629,0.0,0.0,0.0,0.0,0.0,0.3654761904761905,500,5,10,,20.0,3,50,50,80
simulated_seed7_freq010_size50_noise5_dataset,0,267.34143233299255,0.1415562629699707,0.75,0.75,0.6666666666666666,1.0,0.75,0.6791666666666667,500,10,1,0.8,20.0,7,10,50,5
simulated_seed7_freq010_size50_noise5_dataset,1,267.916481256485,0.13110756874084473,0.625,0.625,1.0,0.25,0.875,0.8875,500,2,1,0.8,,7,10,50,5
simulated_seed7_freq010_size50_noise5_dataset,2,268.2130355834961,0.09113860130310059,0.875,0.875,0.8,1.0,1.0,1.0,500,5,10,,20.0,7,10,50,5
simulated_seed7_freq010_size50_noise5_dataset,3,268.38290643692017,0.07437682151794434,0.875,0.875,1.0,0.75,0.875,0.9166666666666666,500,10,5,0.8,10.0,7,10,50,5
simulated_seed7_freq010_size50_noise5_dataset,4,267.68404841423035,0.07691287994384766,0.625,0.625,0.6666666666666666,0.5,0.8125,0.8041666666666667,200,2,1,,20.0,7,10,50,5
simulated_seed7_freq010_size50_noise25_dataset,0,268.0261766910553,0.07253456115722656,0.5,0.5,0.5,0.75,0.25,0.4303571428571429,500,10,1,0.8,20.0,7,10,50,25
simulated_seed7_freq010_size50_noise25_dataset,1,265.20025849342346,0.3049125671386719,0.625,0.625,0.6,0.75,0.75,0.7708333333333333,500,5,10,,20.0,7,10,50,25
simulated_seed7_freq010_size50_noise25_dataset,2,263.296804189682,0.11994361877441406,0.75,0.75,0.75,0.75,0.6875,0.6458333333333333,200,10,5,,,7,10,50,25
simulated_seed7_freq010_size50_noise25_dataset,3,264.07947969436646,0.08472442626953125,0.5,0.5,0.5,0.5,0.5625,0.5666666666666667,200,2,10,,,7,10,50,25
simulated_seed7_freq010_size50_noise25_dataset,4,267.8395245075226,0.05037951469421387,0.375,0.375,0.4,0.5,0.5,0.6428571428571428,100,2,5,0.8,20.0,7,10,50,25
simulated_seed7_freq010_size50_noise50_dataset,0,263.90695667266846,0.1087338924407959,0.875,0.875,1.0,0.75,1.0,1.0,100,10,5,,,7,10,50,50
simulated_seed7_freq010_size50_noise50_dataset,1,263.0999045372009,0.07065844535827637,0.75,0.75,0.75,0.75,0.75,0.8303571428571428,100,10,5,,,7,10,50,50
simulated_seed7_freq010_size50_noise50_dataset,2,265.1387312412262,0.037174224853515625,0.5,0.5,0.5,0.25,0.3125,0.5821428571428572,100,10,5,,,7,10,50,50
simulated_seed7_freq010_size50_noise50_dataset,3,260.26488065719604,0.1478102207183838,0.5,0.5,0.5,0.5,0.75,0.8166666666666667,200,5,1,0.8,,7,10,50,50
